carrier,freq,cid,count
310410,2200,41,1
310410,5110,12,2
310410,675,12,2
310410,675,91,2
310410,675,90,2
310410,675,301,2
310410,675,22,1
310410,9840,184,1
310410,675,183,3
310410,675,34,4
310410,67086,34,2
310410,5145,152,3
310410,850,313,1
310410,9820,74,5
310410,9820,55,4
310410,5145,456,6
310410,5145,458,4
310410,2425,430,3
310410,2000,79,2
310410,2425,417,7
310410,2175,103,6
310410,2000,57,2
310410,5145,473,4
310410,2175,397,2
310410,2175,371,4
310410,2175,61,3
310410,2000,62,11
310410,2175,48,7
310410,9820,51,4
310410,2175,16,3
310410,9820,296,2
310410,66661,452,1
310410,850,1,24
310410,2175,306,1
310410,2175,295,11
310410,2175,286,3
310410,2175,308,10
310410,2175,276,3
310410,2175,278,2
310410,2175,277,7
310410,2175,307,3
310410,2425,104,15
310410,2000,240,2
310410,66661,66,1
310410,2425,68,13
310410,2425,226,1
310410,2425,420,1
310410,66911,305,2
310410,5145,294,2
310410,850,337,4
310410,850,168,12
310410,2425,186,4
310410,2425,99,1
310410,9820,72,6
310410,5145,457,2
310410,2425,431,5
310410,5145,465,1
310410,2175,269,20
310410,2175,180,2
310410,2175,221,3
310410,2175,316,1
310410,2175,189,16
310410,66486,35,1
310410,5145,443,2
310410,9820,53,2
310410,2000,265,2
310410,2000,76,1
310410,2000,432,2
310410,2000,253,1
310410,5145,196,4
310410,5145,334,1
310410,2175,21,1
310410,2175,172,2
310410,2175,398,4
310410,850,81,1
310410,2425,425,4
310410,2000,242,2
310410,2000,219,2
310410,1150,89,1
310410,850,217,2
310410,2425,171,1
310410,850,470,4
310410,850,149,2
310410,2425,336,2
310410,1150,150,2
310410,850,183,4
310410,2000,316,3
310410,2000,259,2
310410,2000,194,1
310410,5110,156,7
310410,5110,215,4
310410,1150,415,1
310410,2175,205,1
310410,850,312,1
310410,5110,366,16
310410,5110,413,14
310410,850,283,7
310410,2425,463,1
310410,850,83,2
310410,2000,200,5
310410,2425,396,1
310410,850,56,1
310410,850,404,2
310410,2000,341,2
310410,2175,389,1
310410,2175,14,1
310410,66936,13,1
310410,9820,181,8
310410,850,259,7
310410,850,13,7
310410,2175,220,3
310410,2000,264,6
310410,850,371,2
310410,2175,39,2
310410,2000,490,4
310410,5110,1,8
310410,850,223,2
310410,5110,33,1
310410,2000,287,1
310410,9820,283,2
310410,2175,289,1
310410,2000,286,1
310410,5110,77,1
310410,850,191,4
310410,850,190,5
310410,9820,202,2
310410,9820,356,1
310410,5110,276,2
310410,2175,281,3
310410,9820,334,1
310410,2000,412,1
310410,2175,162,1
310410,2175,303,4
310410,5110,199,6
310410,2175,434,1
310410,850,360,1
310410,850,384,4
310410,2175,467,2
310410,9820,445,1
310410,850,68,1
310410,850,10,2
310410,5110,279,2
310410,850,213,2
310410,9820,224,2
310410,850,356,7
310410,850,353,2
310410,850,439,13
310410,850,170,3
310410,2000,68,1
310410,2000,267,2
310410,850,163,2
310410,9820,132,2
310410,850,430,1
310410,2000,496,2
310410,2000,314,2
310410,2000,404,2
310410,5110,322,7
310410,850,471,3
310410,5110,300,1
310410,2175,222,1
310410,5110,452,2
310410,5110,431,4
310410,5110,429,2
310410,850,9,2
310410,5110,475,4
310410,2000,426,1
